id,cfname,namefaci,region,region_psgc,province,province_psgc,city_mun,city_mun_psgc,north_coord,east_coord,updateddate,addeddate,reportdate,ibc,mechvent_facown,mechven_outsrc,swab_tr,swab_untr,spec_stor,spec_stor_temp,spec_trans,spec_trans_temp,ipc_fac_mng,ipc_safety_ofc,ipc_officer,ipc_zoning,ipc_pt_place,ipc_tempcheck,ipc_symptom,ipc_WHO,ipc_disinfect,ipc_waste,ipc_exitentrance,ipc_dedicatedhcw,ipc_rtw,ipc_training,ipc_transport,phic_irm
1171,"MEDICAL CENTER PARA?AQUE, INC.","MEDICAL CENTER PARAÑAQUE, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF PARAÑAQUE,PH137604000,0.0,0.0,2020-07-17 09:30:50,2020-07-17 09:30:50,2020-07-17 00:00:00,49,5,5,0,7,1,1,8,15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1394,ST. LUKE?S MEDICAL CENTER - GLOBAL CITY,ST. LUKE'S MEDICAL CENTER-GLOBAL CITY,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,TAGUIG CITY,PH137607000,0.0,0.0,2020-08-03 13:52:56,2020-08-03 13:52:56,2020-08-03 00:00:00,392,29,0,30,0,1,1,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012,ARMY GENERAL HOSPITAL,ARMY GENERAL HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,TAGUIG CITY,PH137607000,0.0,0.0,2020-07-11 15:30:59,2020-07-11 15:30:59,2020-07-11 00:00:00,71,3,0,0,15,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
704,ALABANG MEDICAL CENTER,ALABANG MEDICAL CENTER,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF MUNTINLUPA,PH137603000,0.0,0.0,2020-07-05 11:37:37,2020-07-05 11:37:37,2020-07-05 00:00:00,18,2,0,6,2,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
969,"UNIHEALTH PARA?AQUE HOSPITAL AND MEDICAL CENTER, INC.","UNIHEALTH PARAÑAQUE HOSPITAL AND MEDICAL CENTER, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF PARAÑAQUE,PH137604000,0.0,0.0,2020-07-10 11:32:51,2020-07-10 11:32:51,2020-07-10 00:00:00,100,0,3,0,6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
942,THE PREMIER MEDICAL CENTER,THE PREMIER MEDICAL CENTER,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF PARAÑAQUE,PH137604000,0.0,0.0,2020-07-09 19:47:20,2020-07-09 19:47:20,2020-07-09 00:00:00,50,0,10,0,4,1,1,150,150,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1475,"MEDICAL CENTER OF TAGUIG CITY, INC.","MEDICAL CENTER OF TAGUIG CITY, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,TAGUIG CITY,PH137607000,0.0,0.0,2020-09-10 13:29:48,2020-09-10 13:29:48,2020-09-10 00:00:00,36,0,7,5,0,1,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1453,"ST. CLARE?S MEDICAL CENTER, INC.","ST. CLARE'S MEDICAL CENTER, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF MAKATI,PH137602000,0.0,0.0,2020-08-29 19:11:16,2020-08-29 19:11:16,2020-08-29 00:00:00,36,2,2,6,2,1,1,20,10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
856,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-PATEROS, INC.","ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - PATEROS, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,PATEROS,PH137606000,0.0,0.0,2020-07-07 17:26:07,2020-07-07 17:26:07,2020-07-07 00:00:00,58,0,5,4,0,0,0,2,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
1011,E. ZARATE HOSPITAL,E. ZARATE HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF LAS PIÑAS,PH137601000,0.0,0.0,2020-07-11 14:37:27,2020-07-11 14:37:27,2020-07-11 00:00:00,15,0,0,0,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
856,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-PATEROS, INC.","ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - PATEROS, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,PATEROS,PH137606000,0.0,0.0,2020-07-16 13:18:46,2020-07-07 17:26:07,2020-07-16 00:00:00,58,0,5,4,0,0,0,2,4,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
1134,TAGUIG-PATEROS DISTRICT HOSPITAL,TAGUIG-PATEROS DISTRICT HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,TAGUIG CITY,PH137607000,0.0,0.0,2020-07-15 15:17:33,2020-07-15 15:17:33,2020-07-15 00:00:00,270,25,0,5,25,0,0,2,10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1432,ASIAN HOSPITAL INC.,ASIAN HOSPITAL INC.,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF MUNTINLUPA,PH137603000,0.0,0.0,2020-08-17 14:15:50,2020-08-17 14:15:50,2020-08-17 00:00:00,165,13,71,47,20,1,1,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,"FOUNDATION OF OUR LADY OF PEACE MISSION, INC.-OUR LADY OF PE","FOUNDATION OF OUR LADY OF PEACE MISSION, INC.-OUR LADY OF PEACE HOSPITAL",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF PARAÑAQUE,PH137604000,0.0,0.0,2020-07-11 18:20:57,2020-07-11 18:20:57,2020-07-11 00:00:00,90,0,0,0,6,1,1,5,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,A. ZARATE GENERAL HOSPITAL,A. ZARATE GENERAL HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF LAS PIÑAS,PH137601000,0.0,0.0,2020-07-03 18:33:37,2020-07-03 18:33:37,2020-07-03 00:00:00,7,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1037,D.T. PROTACIO HOSPITAL,PROTACIO HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF PARAÑAQUE,PH137604000,0.0,0.0,2020-07-12 16:24:34,2020-07-12 16:24:34,2020-07-12 00:00:00,7,0,0,0,7,1,1,13,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
144,"MEDICAL CENTER MUNTINLUPA, INC.","MEDICAL CENTER MUNTINLUPA, INC",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF MUNTINLUPA,PH137603000,0.0,0.0,2020-07-02 14:52:26,2020-07-02 14:52:26,2020-07-02 00:00:00,69,0,9,0,12,1,1,40,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
759,OSPITAL NG MUNTINLUPA,OSPITAL NG MUNTINLUPA,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF MUNTINLUPA,PH137603000,0.0,0.0,2020-07-06 13:48:44,2020-07-06 13:48:44,2020-07-06 00:00:00,192,11,24,1,2,0,0,5,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
843,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF MUNTINLUPA,PH137603000,0.0,0.0,2020-07-07 16:01:10,2020-07-07 16:01:10,2020-07-07 00:00:00,12,7,0,12,12,0,0,25,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1141,MANILA NAVAL HOSPITAL,MANILA NAVAL HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,TAGUIG CITY,PH137607000,0.0,0.0,2020-07-15 17:57:02,2020-07-15 17:57:02,2020-07-15 00:00:00,65,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1472,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER,LAS PIÑAS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF LAS PIÑAS,PH137601000,0.0,0.0,2020-09-08 14:00:16,2020-09-08 14:00:16,2020-09-08 00:00:00,150,15,0,2,2,1,1,25,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1499,PASAY CITY GENERAL HOSPITAL,PASAY CITY GENERAL HOSPITAL,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,PASAY CITY,PH137605000,0.0,0.0,2020-10-22 16:29:25,2020-10-22 16:29:25,2020-10-22 00:00:00,163,17,0,13,0,1,1,10,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,"RECUENCO GENERAL HOSPITAL, INC.","RECUENCO GENERAL HOSPITAL, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,TAGUIG CITY,PH137607000,0.0,0.0,2020-07-05 19:05:43,2020-07-05 19:05:43,2020-07-05 00:00:00,12,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
721,OLIVAREZ GENERAL HOSPITAL,"OLIVAREZ GENERAL HOSPITAL, INC.",NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,CITY OF PARAÑAQUE,PH137604000,0.0,0.0,2020-07-05 18:05:08,2020-07-05 18:05:08,2020-07-05 00:00:00,75,5,0,0,14,0,0,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,DIVINE PROVIDENCE INFIRMARY AND DIAGNOSTIC CENTER,DIVINE PROVIDENCE INFIRMARY AND DIAGNOSTIC CENTER,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,TUBLAY,PH141114000,0.0,0.0,2020-07-02 17:34:27,2020-07-02 17:34:27,2020-07-02 00:00:00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491,BENGUET GENERAL HOSPITAL,BENGUET GENERAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,LA TRINIDAD (CAPITAL),PH141110000,0.0,0.0,2020-07-03 17:06:32,2020-07-03 13:53:02,2020-07-03 00:00:00,174,11,0,3,19,1,1,2,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
521,ITOGON DISTRICT HOSPITAL,ITOGON DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,ITOGON,PH141106000,0.0,0.0,2020-07-03 16:58:53,2020-07-03 14:50:10,2020-07-03 00:00:00,10,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
688,NORTHERN BENGUET DISTRICT HOSPITAL,NORTHERN BENGUET DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BUGUIAS,PH141105000,0.0,0.0,2020-07-04 19:39:47,2020-07-04 19:39:47,2020-07-04 00:00:00,15,0,0,2,2,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
262,ATOK DISTRICT HOSPITAL,ATOK DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,ATOK,PH141101000,0.0,0.0,2020-07-02 19:21:43,2020-07-02 19:21:43,2020-07-02 00:00:00,32,0,0,2,0,0,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
354,CAMP BADO DANGWA HOSPITAL,CAMP BADO DANGWA HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,LA TRINIDAD (CAPITAL),PH141110000,0.0,0.0,2020-07-03 09:34:50,2020-07-03 09:34:50,2020-07-03 00:00:00,10,0,0,0,13,0,0,3,13,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
411,KAPANGAN MEDICARE AND COMMUNITY HOSPITAL,KAPANGAN DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,KAPANGAN,PH141108000,0.0,0.0,2020-07-03 10:52:55,2020-07-03 10:52:55,2020-07-03 00:00:00,15,0,0,2,0,1,1,3,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
695,Lutheran Hospital Incorporated,LUTHERAN HOSPITAL INCORPORATED,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BUGUIAS,PH141105000,0.0,0.0,2020-07-05 08:26:20,2020-07-05 08:26:20,2020-07-05 00:00:00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
908,NOTRE DAME DE CHARTRES HOSPITAL,NOTRE DAME DE CHARTRES HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BAGUIO CITY,PH141102000,0.0,0.0,2020-07-08 18:23:56,2020-07-08 18:23:56,2020-07-08 00:00:00,70,0,7,2,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,SLU - HOSPITAL OF THE SACRED HEART,ST. LOUIS UNIVERSITY HOSPITAL OF THE SACRED HEART,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BAGUIO CITY,PH141102000,0.0,0.0,2020-07-03 09:35:12,2020-07-03 09:35:12,2020-07-03 00:00:00,120,8,0,40,50,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
751,CORDILLERA HOSPITAL OF THE DIVINE GRACE INC.,CORDILLERA HOSPITAL OF THE DIVINE GRACE,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,LA TRINIDAD (CAPITAL),PH141110000,0.0,0.0,2020-07-06 12:25:45,2020-07-06 12:25:45,2020-07-06 00:00:00,74,2,1,1,8,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1066,STO. NIÑO HOSPITAL OF PHILEX MINING CORPORATION,SANTO NIÑO HOSPITAL OF PHILEX MINING CORPORATION,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,TUBA,PH141113000,0.0,0.0,2020-07-14 08:36:19,2020-07-14 08:36:19,2020-07-14 00:00:00,9,0,0,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
107,DENNIS MOLINTAS DISTRICT HOSPITAL,DENNIS MOLINTAS DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BOKOD,PH141104000,0.0,0.0,2020-07-02 13:59:32,2020-07-02 13:59:32,2020-07-02 00:00:00,4,0,0,2,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
653,LEPANTO CONSOLIDATED MINING COMPANY HOSPITAL,LEPANTO CONSOLIDATED MINING COMPANY HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,MANKAYAN,PH141111000,0.0,0.0,2020-07-04 11:15:18,2020-07-04 11:15:18,2020-07-04 00:00:00,12,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
993,DR. TOMAS SR. AND MARIA QUILANG MEDICAL AND MATERNITY CLINIC,DR. TOMAS SR. AND MARIA QUILANG MEDICAL AND MATERNITY CLINIC,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,LAMUT,PH142705000,0.0,0.0,2020-07-10 16:02:13,2020-07-10 16:02:13,2020-07-10 00:00:00,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
239,POTIA DISTRICT HOSPITAL,POTIA DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,ALFONSO LISTA (POTIA),PH142707000,0.0,0.0,2020-07-02 17:23:22,2020-07-02 17:23:22,2020-07-02 00:00:00,49,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1036,TINOC DISTRICT HOSPITAL,TINOC DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,TINOC,PH142710000,0.0,0.0,2020-07-12 14:15:20,2020-07-12 14:15:20,2020-07-12 00:00:00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
108,GOOD NEWS CLINIC AND HOSPITAL,GOOD NEWS CLINIC AND HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,BANAUE,PH142701000,0.0,0.0,2020-07-02 14:06:04,2020-07-02 14:06:04,2020-07-02 00:00:00,25,0,0,0,0,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
216,HUNGDUAN MUNICIPAL HOSPITAL,HUNGDUAN MUNICIPAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,HUNGDUAN,PH142702000,0.0,0.0,2020-07-02 16:31:36,2020-07-02 16:31:36,2020-07-02 00:00:00,10,0,0,0,1,0,0,1,4,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0
257,PANOPDOPAN DISTRICT HOSPITAL,PANOPDOPAN DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,LAMUT,PH142705000,0.0,0.0,2020-07-02 18:53:02,2020-07-02 18:53:02,2020-07-02 00:00:00,37,0,0,2,6,1,1,4,10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1016,AGUINALDO PEOPLE'S HOSPITAL,AGUINALDO PEOPLE'S HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,AGUINALDO,PH142708000,0.0,0.0,2020-07-11 18:46:08,2020-07-11 18:46:08,2020-07-11 00:00:00,20,0,0,0,0,1,1,2,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1035,MAYOYAO DISTRICT HOSPITAL,MAYOYAO DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,MAYOYAO,PH142706000,0.0,0.0,2020-07-12 13:44:34,2020-07-12 13:44:34,2020-07-12 00:00:00,19,0,0,0,1,0,0,2,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
773,"ST. JUDE'S MULTISPECIALTY HOSPITAL, INC.","ST. JUDE'S MULTISPECIALTY HOSPITAL, INC.",CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-06 17:44:04,2020-07-06 17:44:04,2020-07-06 00:00:00,12,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
549,KALINGA DISTRICT HOSPITAL,KALINGA DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,LUBUAGAN,PH143206000,0.0,0.0,2020-07-03 15:46:31,2020-07-03 15:46:31,2020-07-03 00:00:00,25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
871,ST. PETER CLAVER HOSPITAL,ST. PETER CLAVER HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-08 09:30:08,2020-07-08 09:30:08,2020-07-08 00:00:00,40,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
656,KALINGA PROVINCIAL HOSPITAL,KALINGA PROVINCIAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-08 10:43:11,2020-07-04 11:18:12,2020-07-08 00:00:00,112,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,KALINGA-GABRIELA MIJA KIM MEDICAL CENTER,KALINGA-GABRIELA MIJA KIM MEDICAL CENTER,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-02 17:40:04,2020-07-02 17:40:04,2020-07-02 00:00:00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
585,HOLY TRINITY MEDICAL CLINIC,HOLY TRINITY MEDICAL CLINIC,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-03 17:35:37,2020-07-03 17:35:37,2020-07-03 00:00:00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,ALMORA GENERAL HOSPITAL,ALMORA GENERAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-02 16:27:11,2020-07-02 16:27:11,2020-07-02 00:00:00,50,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
656,KALINGA PROVINCIAL HOSPITAL,KALINGA PROVINCIAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-04 11:18:12,2020-07-04 11:18:12,2020-07-04 00:00:00,1,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
598,PINUKPUK DISTRICT HOSPITAL,PINUKPUK DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,PINUKPUK,PH143209000,0.0,0.0,2020-07-03 18:15:18,2020-07-03 18:15:18,2020-07-03 00:00:00,25,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
470,SAN JUAN GENERAL HOSPITAL,SAN JUAN GENERAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (CAPITAL),PH143213000,0.0,0.0,2020-07-03 13:07:30,2020-07-03 13:07:30,2020-07-03 00:00:00,20,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1
517,JUAN M. DUYAN MEMORIAL DISTRICT HOSPITAL,JUAN M. DUYAN MEMORIAL DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,RIZAL (LIWAN),PH143211000,0.0,0.0,2020-07-03 14:43:01,2020-07-03 14:43:01,2020-07-03 00:00:00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
756,WESTERN KALINGA DISTRICT HOSPITAL,WESTERN KALINGA DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,BALBALAN,PH143201000,0.0,0.0,2020-07-06 13:25:07,2020-07-06 13:25:07,2020-07-06 00:00:00,24,0,0,0,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
420,AMMA JADSAC DISTRICT HOSPITAL,AMMA JADSAC DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,PUDTOL,PH148106000,0.0,0.0,2020-07-03 11:10:08,2020-07-03 11:10:08,2020-07-03 00:00:00,18,0,0,2,0,1,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
463,APAYAO DISTRICT HOSPITAL,APAYAO DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,CALANASAN (BAYAG),PH148101000,0.0,0.0,2020-07-03 12:53:26,2020-07-03 12:53:26,2020-07-03 00:00:00,12,0,0,1,0,1,1,2,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
282,APAYAO PROVINCIAL HOSPITAL,APAYAO PROVINCIAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,KABUGAO (CAPITAL),PH148104000,0.0,0.0,2020-07-03 06:39:17,2020-07-03 06:39:17,2020-07-03 00:00:00,16,0,0,1,0,1,1,6,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
597,SANTA MARCELA MEDICARE AND COMMUNITY HOSPITAL,STA. MARCELA DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,SANTA MARCELA,PH148107000,0.0,0.0,2020-07-03 18:03:40,2020-07-03 18:03:40,2020-07-03 00:00:00,14,0,0,5,0,1,1,1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
448,Conner District Hospital,CONNER DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,CONNER,PH148102000,0.0,0.0,2020-07-03 12:14:20,2020-07-03 12:14:20,2020-07-03 00:00:00,25,0,0,1,2,0,0,3,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
